ID_epi,tiempo_entrada,tiempo_salida,texto,episodio,temporada
579,00:38:34.680,00:38:37.560,Te has puesto el chaleco antibalas para venir a verme.,6,1
580,00:38:37.640,00:38:39.360,(RÍEN),6,1
581,00:38:40.160,00:38:42.640,"Hubiera preferido un corsé, veneciano.",6,1
582,00:38:44.160,00:38:45.160,¿Ves?,6,1
583,00:38:46.360,00:38:48.720,Si es que no termino de pillarte el punto.,6,1
584,00:38:48.800,00:38:50.200,"¿A qué has venido, Tokio?",6,1
585,00:38:54.600,00:38:55.600,"A pedirte...,",6,1
586,00:38:59.640,00:39:00.640,"por favor...,",6,1
587,00:39:03.000,00:39:04.680,que llames al Profesor...,6,1
588,00:39:05.800,00:39:07.400,"y le cuentes lo que has hecho,",6,1
589,00:39:08.360,00:39:10.360,que has mandado ejecutar a una rehén.,6,1
590,00:39:12.360,00:39:13.920,Chico malo.,6,1
591,00:39:20.160,00:39:21.680,Porque ¿sabes qué pasa?,6,1
592,00:39:24.040,00:39:26.120,"Que el Profesor es mi ángel de la guarda,",6,1
593,00:39:26.800,00:39:29.760,"y si no se lo cuentas tú, voy a tener que hacerlo yo.",6,1
594,00:39:29.840,00:39:30.640,¿Tú?,6,1
595,00:39:30.720,00:39:33.880,Ajá. Ah. Y quedarás como una acusica.,6,1
596,00:39:34.480,00:39:36.960,"Una chivata, una rata asquerosa.",6,1
597,00:39:37.040,00:39:38.640,(RÍEN),6,1
598,00:39:38.720,00:39:41.440,"Soy un caballero, es algo que no podría permitir.",6,1
599,00:40:04.040,00:40:06.280,(Tono de llamada),6,1
600,00:40:20.760,00:40:24.520,Sí. Incumplí la primera norma del plan.,6,1
601,00:40:27.480,00:40:28.920,He matado a un rehén.,6,1
602,00:40:30.760,00:40:35.360,"Bueno, no yo, sino Denver, pero eso es lo de menos.",6,1
603,00:40:35.720,00:40:38.800,Digamos que lo ha hecho cumpliendo estrictamente mis órdenes.,6,1
604,00:40:39.880,00:40:42.240,He preferido contártelo yo personalmente.,6,1
605,00:40:46.240,00:40:48.160,(RESPIRA FUERTEMENTE),6,1
606,00:40:53.960,00:40:55.560,Era la única línea roja.,6,1
607,00:40:58.680,00:40:59.960,Lo has jodido todo.,6,1
608,00:41:02.480,00:41:05.920,"Entiendo tu conmoción. ""Lo has jodido todo"".",6,1
609,00:41:06.640,00:41:09.440,Esa mujer tenía un móvil entre las piernas.,6,1
610,00:41:10.800,00:41:14.600,Puede que quisiera utilizarlo para llamar a su prima Chelito...,6,1
611,00:41:14.920,00:41:17.440,"y contarle que se trajinaba al director general,",6,1
612,00:41:17.520,00:41:20.600,pero en realidad pienso que quería llamar a la policía.,6,1
613,00:41:24.800,00:41:28.320,Ya no habrá más teléfonos. De eso puedes estar seguro.,6,1
614,00:41:28.440,00:41:29.600,¿Quién era ella?,6,1
615,00:41:31.280,00:41:32.880,Mónica Gaztambide.,6,1
616,00:41:38.200,00:41:41.000,(Golpes del teléfono),6,1
617,00:41:44.560,00:41:45.760,"""¿Vas a castigarme?"".",6,1
618,00:41:47.680,00:41:49.280,Deberías hacerlo.,6,1
619,00:41:50.640,00:41:52.480,"""Yo sé que eres un idealista,",6,1
620,00:41:53.040,00:41:56.000,"que piensas que nos van a dar los billetes pidiéndolos por favor,""",6,1
621,00:41:56.080,00:41:59.440,que quieres ser un buen tipo mientras nos das armas y explosivos,6,1
622,00:41:59.520,00:42:02.560,"para reventar este edificio, pero ya está bien de juegos.",6,1
623,00:42:03.640,00:42:05.120,"Vas a tener que castigarme,",6,1
624,00:42:05.360,00:42:08.160,"""porque si no tienes agallas, esto no va a salir bien"".",6,1
625,00:42:08.640,00:42:11.400,Te lo he dicho muchas veces durante años:,6,1
626,00:42:14.120,00:42:17.240,"no soy yo quien tiene un problema, eres tú.",6,1
627,00:42:19.240,00:42:22.680,"""Vas a tener que castigarme porque así sabré que eres un capitán""",6,1
628,00:42:22.800,00:42:24.760,"que puede llevar firme el timón,",6,1
629,00:42:25.720,00:42:28.280,que eres alguien en quien se puede confiar.,6,1
630,00:42:31.240,00:42:33.640,"""Parece que no quieres hablar de ello ahora"".",6,1
631,00:42:34.440,00:42:36.960,"""De momento nadie sabe fuera lo de esta defunción,",6,1
632,00:42:37.040,00:42:38.800,"así que el plan sigue adelante"".",6,1
633,00:42:39.160,00:42:41.840,Pedirán pruebas de vida en menos de 48 horas.,6,1
1,00:00:06.040,00:00:08.000,(Vibración),7,1
2,00:00:11.600,00:00:13.280,"¿Sí? (SUÁREZ) ""Inspectora.",7,1
3,00:00:13.560,00:00:15.240,Soy Suárez. Hemos encontrado algo,7,1
4,00:00:15.320,00:00:17.480,en las grabaciones de seguridad del museo.,7,1
5,00:00:18.160,00:00:19.880,"Es importante"". -Voy.",7,1
6,00:00:35.200,00:00:36.800,"Toma. -Gracias, Ángel.",7,1
7,00:00:37.160,00:00:39.800,Hemos revisado los discos duros de las cámaras de seguridad...,7,1
8,00:00:39.880,00:00:41.520,"-Escucha, escucha, Raquel,",7,1
9,00:00:42.480,00:00:44.560,quería pedirte disculpas por lo de anoche.,7,1
10,00:00:45.040,00:00:48.120,"Llevaba 48 horas sin dormir, me había tomado unos vinos de más.",7,1
11,00:00:48.200,00:00:51.400,"No quiero que pienses... -Ángel, no te preocupes.",7,1
12,00:00:51.680,00:00:53.040,"No pasa nada, ¿vale?",7,1
13,00:00:56.480,00:00:59.360,"Mira, Suárez ha encontrado un avance para el caso.",7,1
14,00:00:59.440,00:01:02.560,Es la grabación del día que Aníbal Cortés y Silene Oliveira,7,1
15,00:01:02.640,00:01:03.600,"""visitaron el museo"".",7,1
16,00:01:04.440,00:01:06.320,-Fijaos en los elementos que depositan,7,1
17,00:01:06.400,00:01:07.560,en la bandeja de la entrada.,7,1
18,00:01:11.480,00:01:13.000,Acércate todo lo que puedas.,7,1
19,00:01:16.840,00:01:18.520,"Ahí, páralo. Amplía.",7,1
20,00:01:19.480,00:01:20.880,Son las llaves de un coche.,7,1
21,00:01:21.880,00:01:25.200,"(RAQUEL) ""De un Seat, antiguo, con llavero original.",7,1
22,00:01:26.520,00:01:29.200,(ÁNGEL) Presumiblemente entre el 89 y el 96.,7,1
23,00:01:29.280,00:01:31.600,"(RAQUEL) Tenemos el día y la hora en la que entraron,""",7,1
24,00:01:31.680,00:01:33.800,y el modelo de coche en el que lo hicieron.,7,1
25,00:01:34.440,00:01:36.960,"Vamos a peinar la zona. Cámaras de seguridad,",7,1
26,00:01:37.040,00:01:39.200,"parkings, comercios, bancos,",7,1
27,00:01:39.280,00:01:41.520,"""tiques de estacionamiento regulado, todo"".",7,1
28,00:01:41.880,00:01:42.840,-Descarta.,7,1
29,00:01:43.320,00:01:45.040,"""El otro archivo, sube.",7,1
30,00:01:45.120,00:01:47.080,(RAQUEL) Hay que encontrar ese coche como sea.,7,1
31,00:01:47.160,00:01:48.480,-Vete pasando. Bien.,7,1
32,00:01:48.760,00:01:49.880,"Lo tenemos"".",7,1
33,00:01:52.800,00:01:54.280,-Es un Ibiza del 92.,7,1
34,00:01:57.040,00:01:58.040,"-""Perfecto"".",7,1
35,00:01:59.120,00:02:02.360,Esas llaves y ese coche nos van a llevar adonde empezó todo.,7,1
36,00:02:05.640,00:02:07.880,(NAIROBI RÍE) Cállate. Aquí están las llaves.,7,1
37,00:02:08.320,00:02:10.880,"Nairobi y Río, cambiaos de ropa para ir al museo.",7,1
38,00:02:10.960,00:02:13.200,¿Yo? ¿En serio?,7,1
39,00:02:13.280,00:02:15.080,Tú. ¿A la ciudad?,7,1
40,00:02:15.280,00:02:19.280,"¡Ah! No, pero no me mandes con el niño, mándame con un machote,",7,1
41,00:02:19.360,00:02:22.360,con Helsinki. ¿Por qué no me mandas con Helsinki?,7,1
42,00:02:22.440,00:02:24.640,-Si a Helsinki le va más el pelo en pecho.,7,1
43,00:02:24.720,00:02:25.720,-¿Eh?,7,1
44,00:02:29.800,00:02:31.160,-¿No íbamos a ir tú y yo?,7,1
45,00:02:31.240,00:02:34.480,Cotejad las cámaras de seguridad con el croquis de mi anterior visita.,7,1
46,00:02:34.560,00:02:38.560,"Necesitamos confirmar la ubicación, los ángulos y los objetivos.",7,1
47,00:02:42.960,00:02:44.800,"Vamos, cambiaos de ropa.",7,1
48,00:02:48.520,00:02:52.080,"-Helsinki, trucha. (RÍE)",7,1
49,00:02:55.760,00:02:58.880,¡Madre mía! Pero a ti te gustan los hombres.,7,1
50,00:02:58.960,00:03:01.400,"-Guerra, cárcel...",7,1
51,00:03:01.960,00:03:04.640,"-Ya, ya. Las mujeres, no. -Hum...",7,1
52,00:03:04.840,00:03:06.160,"-No, no te gustan, ¿no?",7,1
53,00:03:06.280,00:03:08.800,"¿No iba a ir yo con Río? No, he cambiado de idea.",7,1
54,00:03:08.880,00:03:09.920,¿Sí? ¿Qué ha pasado?,7,1
55,00:03:10.000,00:03:10.960,(Voces),7,1
56,00:03:11.040,00:03:12.920,"Nada, he cambiado de idea y punto.",7,1
57,00:03:16.480,00:03:20.000,¿Qué ha pasado? ¿No confías en mí o qué?,7,1
58,00:03:20.320,00:03:23.800,¿He hecho algo? ¿Qué coño he hecho?,7,1
59,00:03:25.320,00:03:28.440,"(NAIROBI, AL FONDO) Así que... (HELSINKI) Sí. (RÍE)",7,1
60,00:03:30.000,00:03:31.440,"No he hecho nada, ¿verdad?",7,1
61,00:03:33.560,00:03:34.560,No es eso.,7,1
62,00:03:37.400,00:03:40.440,No. ¿Ha pasado algo?,7,1
63,00:03:48.200,00:03:49.480,¿Mi madre?,7,1
64,00:03:55.320,00:03:57.000,"Un paro cardiaco, lo siento mucho.",7,1
65,00:03:59.480,00:04:01.680,¿Cuándo? Ayer.,7,1
66,00:04:02.880,00:04:05.000,He decidido que no salgas al museo,7,1
67,00:04:05.080,00:04:08.200,para evitarte la tentación de que vayas a darle un último adiós.,7,1
68,00:04:08.520,00:04:10.840,Yo me quedo con ella. Que vaya otro.,7,1
69,00:04:13.800,00:04:15.400,Yo no necesito despedirme.,7,1
70,00:04:16.840,00:04:17.920,Ya lo hice.,7,1
71,00:04:20.680,00:04:23.480,"La última vez que hablé con ella quería entregarme a la policía,",7,1
72,00:04:24.480,00:04:26.240,así que esa mujer ya no era mi madre.,7,1
73,00:05:45.320,00:05:46.520,(Tono de llamada),7,1
74,00:05:47.400,00:05:48.400,Profesor.,7,1
75,00:05:50.280,00:05:52.120,Tú me dirás qué hago con Berlín.,7,1
76,00:05:52.400,00:05:55.320,¿Lo echo a los perros o le pego un tiro?,7,1
77,00:05:55.400,00:05:57.840,"""Tú mandas"". Luego hablamos. Pásame a Helsinki.",7,1
78,00:05:58.160,00:06:00.280,(Harmónica),7,1
79,00:06:03.760,00:06:04.840,¿No será policía?,7,1
80,00:06:04.920,00:06:05.920,"Anda, toma.",7,1
81,00:06:09.160,00:06:11.080,"""Helsinki"". ¿Sí?",7,1
82,00:06:11.160,00:06:13.440,La foto que me trajiste del cubo de chatarra,7,1
83,00:06:13.520,00:06:15.480,"es del Ibiza, ¿verdad?",7,1
84,00:06:15.960,00:06:18.720,Lo digo porque la estoy mirando con detenimiento y...,7,1
85,00:06:18.800,00:06:21.440,me da la impresión de que el color de la pintura,7,1
86,00:06:21.520,00:06:23.040,no es exactamente el mismo.,7,1
87,00:06:23.800,00:06:25.520,Yo dejar coche en desguace.,7,1
88,00:06:27.040,00:06:30.240,"Helsinki, que si la foto que me trajiste es del Ibiza.",7,1
89,00:06:32.240,00:06:36.880,"No. Otro coche, pero ellos dijeron:",7,1
90,00:06:38.000,00:06:41.240,"""Quedará así"". Te di 1000 euros,",7,1
91,00:06:41.560,00:06:43.680,1000 euros para que les pagaras...,7,1
92,00:06:43.760,00:06:46.280,y te hicieran chatarra el coche delante de ti.,7,1
93,00:06:46.360,00:06:48.920,"¿Qué hiciste, te quedaste con 1000 cochinos euros",7,1
94,00:06:49.000,00:06:51.360,cuando vamos a dar un golpe de 2000 millones?,7,1
95,00:06:51.440,00:06:54.360,"2000 millones, dinero volando...",7,1
96,00:06:56.000,00:06:58.920,"y 1000 euros, dinero en la mano.",7,1
97,00:06:59.240,00:07:02.360,"""Yo encerrado sin trabajar cinco meses en Toledo..."".",7,1
98,00:07:03.200,00:07:04.200,Y familia...,7,1
99,00:07:04.600,00:07:06.560,Yo todo dinero mandar a mi familia.,7,1
100,00:07:06.720,00:07:10.240,"Si para ti 1000 euros, no importante,",7,1
101,00:07:11.080,00:07:12.520,para mí muy importante.,7,1
102,00:07:12.600,00:07:15.120,"Importante, Helsinki. Ese coche es un cabo suelto",7,1
103,00:07:16.040,00:07:18.400,"y de ahí pueden sacar otro, y otro, y otro.",7,1
104,00:07:18.480,00:07:21.120,"Nosotros aquí dentro dejar muchos cabos sueltos,",7,1
105,00:07:21.200,00:07:22.760,tú ahí fuera solo uno.,7,1
106,00:07:24.040,00:07:25.040,Está bien.,7,1
107,00:07:25.760,00:07:29.080,"Dime, por lo menos, si no hicieron chatarra el coche ante ti,",7,1
108,00:07:29.200,00:07:30.760,que limpiaste las huellas.,7,1
109,00:07:32.400,00:07:34.200,Sí. Sí.,7,1
110,00:07:34.680,00:07:39.440,"Helsinki, ¿qué son huellas? Huellas. Sí, profesor, sí.",7,1
111,00:07:39.520,00:07:43.560,"¿Qué significa ""huellas""? Hum... No... No sé.",7,1
112,00:07:44.040,00:07:47.120,"""¿Limpiaste con amoniaco el volante, la palanca de cambios,""",7,1
113,00:07:47.200,00:07:49.600,"los cristales, el salpicadero, todo el puñetero coche?",7,1
114,00:07:49.680,00:07:50.680,Sí.,7,1
115,00:07:52.160,00:07:54.800,No. Esto no lo hice.,7,1
116,00:08:06.600,00:08:08.080,Ponedme con el secuestrador.,7,1
117,00:08:08.160,00:08:11.200,-Dormir le sienta bien. Esta mañana ha cogido carrerilla.,7,1
118,00:08:11.280,00:08:13.280,"-A los ladrones se les pilla corriendo,",7,1
119,00:08:13.360,00:08:14.920,y estamos demasiado pasivos.,7,1
120,00:08:20.600,00:08:21.680,¿Dónde está mi lápiz?,7,1
121,00:08:25.400,00:08:27.280,Vamos a apretarles las clavijas.,7,1
122,00:08:32.840,00:08:35.120,(Teléfono),7,1
123,00:08:44.480,00:08:45.480,(CARRASPEA),7,1
124,00:08:52.520,00:08:53.760,"""Buenos días, profesor"".",7,1
125,00:08:54.520,00:08:57.120,¿Cómo está el Sr. Román después de la operación?,7,1
126,00:08:57.800,00:08:58.800,Bien.,7,1
127,00:08:59.440,00:09:01.640,"Descansando y, lo mejor de todo, sin fiebre.",7,1
128,00:09:01.720,00:09:04.640,(VOZ DISTORSIONADA) Pensaba que me había olvidado.,7,1
129,00:09:04.720,00:09:08.360,"Al contrario, en realidad no hago más que pensar en Ud.",7,1
130,00:09:08.560,00:09:10.520,"Vaya, eso suena a fantasía.",7,1
131,00:09:11.240,00:09:13.960,Deberíamos seguir investigando por ese camino.,7,1
132,00:09:14.040,00:09:16.040,"Si me va a preguntar qué he desayunado,",7,1
133,00:09:16.120,00:09:18.240,si he tenido un orgasmo matutino,7,1
134,00:09:18.320,00:09:21.920,"""o si me gustan los preliminares, le diré que no se trata de eso,""",7,1
135,00:09:22.000,00:09:25.440,"pero sí, es una fantasía, una fantasía con esposas.",7,1
136,00:09:26.320,00:09:28.960,Yo se las pongo... y le meto en el furgón.,7,1
137,00:09:29.080,00:09:31.120,"Bueno, es una fantasía al fin y al cabo.",7,1
138,00:09:31.840,00:09:36.240,"Claro, y después si Ud. quiere me cuenta las suyas en un vis a vis.",7,1
139,00:09:37.080,00:09:39.560,"""Escúcheme bien: le voy a dar una mala noticia"".",7,1
140,00:09:40.160,00:09:43.600,"En primer lugar, el barco que Ud. pidió, el Malaika,",7,1
141,00:09:43.680,00:09:45.320,"está atracado en espera de juicio,",7,1
142,00:09:45.400,00:09:47.880,con lo cual sigue perteneciendo a su armador.,7,1
143,00:09:48.840,00:09:52.320,"Eso no es excusa, inspectora. La policía puede solicitar al juez",7,1
144,00:09:52.400,00:09:56.120,la autorización para usar ese barco en la represión o persecución,7,1
145,00:09:56.200,00:09:59.880,"""de delitos, siempre y cuando no se haya dictado la sentencia,""",7,1
146,00:10:00.480,00:10:02.400,"así que puede pedir permiso para usarlo,",7,1
147,00:10:02.480,00:10:04.880,sobre todo en un asunto de tanta envergadura.,7,1
148,00:10:05.800,00:10:07.400,No me diga que no lo ha hecho.,7,1
149,00:10:08.360,00:10:10.320,Veo que también sabe Ud. de leyes.,7,1
150,00:10:10.400,00:10:12.160,"Bueno, solo aficionado.",7,1
151,00:10:13.400,00:10:15.960,Me gusta leer sentencias judiciales.,7,1
152,00:10:16.320,00:10:18.920,"""Le sorprendería lo apasionantes que pueden llegar a ser"".",7,1
153,00:10:19.240,00:10:22.560,"Muy bien, lo tendré en cuenta ahora que voy a tener tiempo.",7,1
154,00:10:23.680,00:10:25.200,Voy a ser relevada del caso.,7,1
155,00:10:27.640,00:10:29.240,"""Estamos en una vía muerta"".",7,1
156,00:10:29.320,00:10:32.800,"Han pasado demasiadas horas... y, como comprenderá,",7,1
157,00:10:32.880,00:10:35.000,mis superiores tienen un límite.,7,1
158,00:10:35.760,00:10:39.720,"Si realmente quiere negociar conmigo, libere a ocho rehenes.",7,1
159,00:10:43.080,00:10:45.640,"Ocho rehenes, y quiero que sean menores.",7,1
160,00:10:49.000,00:10:50.240,¿Por qué iba a hacerlo?,7,1
161,00:10:55.520,00:10:58.280,Porque ahora le toca a usted tener un gesto conmigo.,7,1
162,00:10:58.360,00:11:01.200,"Si quiere tener crédito, libere a esos rehenes.",7,1
163,00:11:01.920,00:11:04.080,"Si no, pondrán a otro inspector al frente,",7,1
164,00:11:04.160,00:11:06.440,"""a alguien con otras ideas y otros objetivos"".",7,1
165,00:11:06.520,00:11:08.920,"Le doy una hora para pensarlo, ni un minuto más.",7,1
166,00:11:09.440,00:11:11.120,(Llamada interrumpida),7,1
167,00:11:21.680,00:11:23.840,Ese tío no quiere el Malaika para nada.,7,1
168,00:11:24.200,00:11:25.360,-¿Por qué dice eso?,7,1
169,00:11:25.440,00:11:28.240,-¿Por qué pedir uno que tardará cinco días en conseguir,7,1
170,00:11:28.320,00:11:31.640,pudiendo tener cualquiera? -¿Para ver quién la tiene más larga?,7,1
171,00:11:32.120,00:11:35.560,"Mire, inspectora, no lo sé, pero deles ese barco y sáquelos de ahí.",7,1
172,00:11:40.560,00:11:42.560,-Están pensando salir por otro sitio.,7,1
173,00:11:42.880,00:11:44.320,Ángel. -Dime.,7,1
174,00:11:44.720,00:11:47.200,"-Llama a los de Subsuelo, que peinen las alcantarillas",7,1
175,00:11:47.280,00:11:49.000,en un radio de 500 metros.,7,1
176,00:11:49.080,00:11:51.920,"Antiguos túneles, saneamientos... Cualquier hueco.",7,1
177,00:11:52.000,00:11:54.160,"-Okay. -¡Vamos, a trabajar!",7,1
178,00:12:29.600,00:12:31.840,(RESPIRA FUERTEMENTE),7,1
179,00:12:38.400,00:12:40.160,¡Ah! ¡Ah!,7,1
180,00:12:40.240,00:12:41.240,(JADEA),7,1
181,00:13:01.200,00:13:02.200,Ah...,7,1
182,00:13:19.160,00:13:21.040,¡Eh! ¡Tú!,7,1
183,00:13:22.800,00:13:24.360,¡Oye! ¡Por fin le encuentro!,7,1
184,00:13:24.440,00:13:26.840,Intentaba ir a la puerta principal. (HABLA EN RUSO),7,1
185,00:13:27.640,00:13:29.120,(HABLA EN RUSO),7,1
186,00:14:26.480,00:14:30.200,(Arranque de un motor),7,1
187,00:14:38.400,00:14:41.760,(Maquinaria en marcha),7,1
188,00:14:45.080,00:14:46.080,¡Ah!,7,1
189,00:14:46.440,00:14:47.640,¡Ah! ¡Ah!,7,1
190,00:14:48.120,00:14:49.120,¡Bájeme!,7,1
191,00:14:54.160,00:14:57.600,"¡Por favor, bájeme! ¡Por favor! (HABLA EN RUSO)",7,1
192,00:14:59.400,00:15:01.880,¡No! ¡No! ¡Por favor!,7,1
193,00:15:01.960,00:15:04.240,(HABLA EN RUSO) ¡Bájeme! ¡Por favor!,7,1
194,00:15:04.320,00:15:05.720,¡Estoy en el maletero!,7,1
195,00:15:07.520,00:15:10.760,(Móvil),7,1
196,00:15:12.160,00:15:14.640,"¡Oh! (RAQUEL) ""Salva.",7,1
197,00:15:15.600,00:15:18.360,"¿Salva?"". Sí, dígame.",7,1
198,00:15:18.440,00:15:22.720,"Salva, soy Raquel. Nada, que estoy aquí en el Hanoi...",7,1
199,00:15:22.800,00:15:26.520,"""tomando algo y... bueno, que... como no le veo""",7,1
200,00:15:26.600,00:15:29.880,"y ya casi es una costumbre encontrarnos aquí, pues...",7,1
201,00:15:29.960,00:15:33.520,he pensado que igual... le apetecía tomar un café,7,1
202,00:15:33.600,00:15:36.040,"o hacer un ""break""... ""Bueno, pues...""",7,1
203,00:15:36.120,00:15:39.520,"me encantaría, pero es que... justo me pilla fuera de Madrid...",7,1
204,00:15:39.600,00:15:41.360,(GRITA),7,1
205,00:15:41.440,00:15:44.400,"Salva, ¿está bien? ¡No, perdóneme, es que...,",7,1
206,00:15:44.480,00:15:47.320,"como voy distraído, un camión casi me arrolla!",7,1
207,00:15:47.400,00:15:49.920,"Bueno, perdóneme, no le entretengo más.",7,1
208,00:15:50.000,00:15:51.760,"""Nada, ya nos veremos por aquí.",7,1
209,00:15:53.000,00:15:55.680,Y si vuelve pronto y le apetece comer algo hoy...,7,1
210,00:16:00.320,00:16:02.040,"Perdóname, Salva, que..."". (GRITA)",7,1
211,00:16:02.120,00:16:05.640,Lo que pasa es que ayer le hablé de ti a mi madre y...,7,1
212,00:16:06.240,00:16:08.920,"como la mujer es una hippie loca de la vida, pues...",7,1
213,00:16:09.000,00:16:11.680,"nada, que va y me suelta, ahí a bocajarro,",7,1
214,00:16:11.760,00:16:14.480,que quizá debería poner un poco de color a mi vida,7,1
215,00:16:14.560,00:16:18.240,"y conocernos más, picotear... No me entienda mal, ¿eh?",7,1
216,00:16:18.720,00:16:21.800,"Picotear... Ella se refería a tener un poco de vida social,",7,1
217,00:16:21.880,00:16:25.000,por eso le he dicho lo de comer hoy. Vale.,7,1
218,00:16:25.080,00:16:28.160,"¿Qué...? Ah, ¿que sí? ¡Ah, pues genial!",7,1
219,00:16:28.680,00:16:30.600,"""¿Cenar, mejor?"". ¡Perfecto!",7,1
220,00:16:31.120,00:16:33.320,"Claro que sí. Vale, pues muy bien.",7,1
221,00:16:33.920,00:16:36.320,"Bueno, nos vemos. ¡Adiós, chao!",7,1
222,00:16:36.400,00:16:37.680,"¡Chao, hasta luego!",7,1
223,00:16:44.160,00:16:45.280,¡Por favor!,7,1
224,00:16:46.120,00:16:47.120,"(EN RUSO) ""¡Bájame!",7,1
225,00:16:48.760,00:16:50.640,"¡Bájame!"".",7,1
226,00:17:17.640,00:17:18.800,¿No fumáis?,7,1
227,00:17:23.080,00:17:24.640,"Bien, bien.",7,1
228,00:17:25.920,00:17:28.240,No seré yo quien perjudique vuestra salud.,7,1
229,00:17:36.360,00:17:37.760,"Estáis bien aquí, ¿verdad?",7,1
